Lexical item,Level
pavimento,C2
firme,C2
calzada,C2
camino,C2
quitamiedos,C2
cuneta,C2
estrechamiento de calzada,C2
escalón lateral,C2
firme deslizante,C2
vía principal,C2
vía secundaria,C2
vía de alta velocidad,C2
vía estrecha,C2
vía muerta,C2
aduanero,C2
carguero,C2
armador,C2
naviero,C2
dársena,C2
bifurcarse,C2
enlazar,C2
confluir,C2
asfaltar,C2
estrechar,C2
pavimentar,C2
línea,C2
consumo,C2
confort,C2
potencia,C2
velocidad,C2
bujía,C2
manguito,C2
alternador,C2
batería,C2
cárter,C2
correa de distribución,C2
dirección,C2
fusible,C2
cilindro,C2
carrocería,C2
chapa,C2
chasis,C2
suspensión,C2
transmisión,C2
respaldo abatible,C2
airbag,C2
airbag delantero,C2
airbag lateral,C2
climatizador,C2
elevalunas eléctrico,C2
cierre centralizado,C2
frenos ABS,C2
llantas de aleación,C2
llantas de aleación de serie,C2
tracción delantera,C2
tracción trasera,C2
tracción a las cuatro ruedas,C2
encenderse el indicador del nivel de aceite,C2
apagarse el indicador del nivel de aceite,C2
parpadear el indicador del nivel de aceite,C2
conducir a toda pastilla,C2
conducir a todo gas,C2
inspector,C2
interventor,C2
maquinista,C2
jefe de estación,C2
tren expreso,C2
tren rápido,C2
tren de pasajeros,C2
tren de mercancías,C2
vagón de cabecera,C2
vagón de cola,C2
vagón restaurante,C2
vagón de equipaje,C2
paso a nivel,C2
paso a nivel con barreras,C2
sin barreras,C2
circular,C2
descarrilar,C2
salirse de la vía,C2
carguero,C2
ballenero,C2
atunero,C2
carabela,C2
velero,C2
goleta,C2
patrón,C2
remero,C2
barquero,C2
regata,C2
travesía,C2
singladura,C2
proa,C2
popa,C2
babor,C2
estribor,C2
navegación de altura,C2
navegación fluvial,C2
navegación a vela,C2
navegación de recreo,C2
mástil,C2
casco,C2
cabo,C2
botavara,C2
botar un barco,C2
subir a bordo,C2
levar anclas,C2
hacerse a la mar,C2
zarpar,C2
encallar,C2
virar,C2
ir a la deriva,C2
atracar,C2
reactor,C2
aeronave,C2
aeroplano,C2
bimotor,C2
aviación,C2
aviación civil,C2
ala,C2
cabina,C2
cola,C2
fuselaje,C2
tren de aterrizaje,C2
levantar el vuelo,C2
desviar el rumbo,C2
caer en picado,C2
estrellarse,C2
turismo,C2
utilitario,C2
infractor,C2
tránsito,C2
calzada deslizante,C2
calzada en mal estado,C2
firme deslizante,C2
firme en mal estado,C2
estacionamiento limitado,C2
estacionamiento reservado,C2
estacionamiento autorizado,C2
circular ordenadamente,C2
circular cuidadosamente,C2
circular responsablemente,C2
conducir ordenadamente,C2
conducir cuidadosamente,C2
conducir responsablemente,C2
conducción nocturna,C2
conducción diurna,C2
conducción temeraria,C2
educación vial,C2
seguridad vial,C2
circular,C2
multar,C2
sancionar,C2
infringir,C2
incumplir,C2
imponer una multa considerable,C2
imponer una multa cuantiosa,C2
imponer una multa elevada,C2
imponer una multa severa,C2
imponer una sanción considerable,C2
imponer una sanción cuantiosa,C2
imponer una sanción elevada,C2
imponer una sanción severa,C2
cometer una infracción,C2
cometer una falta,C2
cometer una transgresión,C2
pasar la ITV,C2
pasar la ITV Inspección Técnica de Vehículos,C2
colisión,C2
impacto,C2
colisionar,C2
impactar,C2
saltarse la mediana,C2
dar una vuelta de campana,C2
darse a la fuga,C2
levantar un atestado,C2
arañazo,C2
abolladura,C2
carrocería,C2
sistema de refrigeración,C2
transmisión,C2
suspensión,C2
manguitos,C2
bujías,C2
pastillas de freno,C2
correa de distribución,C2
filtro del aire,C2
filtro del aceite,C2
hacer el equilibrado de ruedas,C2
tener el coche a punto,C2
quedarse tirado,C2
dejarle a uno el coche tirado,C2
prima del seguro,C2
parte,C2
parte amistoso,C2
siniestro total,C2
tasación,C2
peritación,C2
indemnizar,C2
cubrir los daños,C2
tasar los daños,C2
abonar la prima,C2
determinar las causas del accidente,C2
dar un parte,C2
tramitar un parte,C2
gestionar un parte,C2
acomodo,C2
bonanza,C2
opulencia,C2
holgura,C2
carencia,C2
estrechez,C2
indigencia,C2
cuota,C2
fianza,C2
garantía,C2
aval,C2
avalista,C2
prestamista,C2
crédito,C2
desembolso,C2
domiciliación,C2
recesión,C2
depresión,C2
bancarrota,C2
monopolio,C2
privatización,C2
absorción,C2
fusión,C2
especulación,C2
finanzas,C2
capital,C2
tesoro público,C2
letra,C2
talón,C2
suspensión de pagos,C2
déficit financiero,C2
déficit monetario,C2
malversación,C2
malversación de fondos,C2
dinero contante y sonante,C2
época de vacas gordas,C2
época de vacas flacas,C2
tasar,C2
avalar,C2
fiar,C2
suministrar,C2
empeñarse,C2
economizar,C2
apretarse el cinturón,C2
tener liquidez,C2
demostrar solvencia,C2
declararse insolvente,C2
despilfarrar el dinero,C2
derrochar el dinero,C2
fundirse el dinero,C2
embargar unos bienes,C2
embargar una propiedad,C2
embargar una cuenta bancaria,C2
andar sobrado de dinero,C2
andar bien de dinero,C2
andar mal de dinero,C2
estar sin un duro,C2
estar sin un céntimo,C2
estar sin blanca,C2
mercado de divisas,C2
mercado de valores,C2
inflación de la moneda,C2
devaluación de la moneda,C2
depreciación de la moneda,C2
revalorización de la moneda,C2
amortización,C2
rentabilización,C2
cotización,C2
fondo de inversión,C2
Letras del Tesoro,C2
bonos del Estado,C2
depósito a plazo fijo,C2
Agencia Tributaria,C2
arancel,C2
tributo,C2
paraíso fiscal,C2
rendimiento del capital,C2
rendimiento neto,C2
ingresos íntegros,C2
deducir,C2
desgravar,C2
pagar la contribución,C2
contribuir,C2
género,C2
partida,C2
transacción,C2
trueque,C2
venta ambulante,C2
mayorista,C2
minorista,C2
trapicheo,C2
chanchullo,C2
albarán,C2
extracto de cuenta,C2
letra,C2
letra de cambio,C2
póliza,C2
escritura,C2
título de propiedad,C2
patente,C2
moroso,C2
acreedor,C2
intermediario,C2
abastecedor,C2
libre comercio,C2
tipo de interés,C2
tipo de cambio,C2
especular,C2
traficar,C2
comprar al por mayor,C2
comprar al por menor,C2
comprar al peso,C2
comprar a granel,C2
comprar a crédito,C2
vender al por mayor,C2
vender al por menor,C2
vender al peso,C2
vender a granel,C2
vender a crédito,C2
afrontar una deuda,C2
asumir una deuda,C2
cancelar una deuda,C2
liquidar una deuda,C2
saldar una deuda,C2
subsanar una deuda,C2
alijo,C2
cargamento,C2
vigilancia aduanero,C2
policía aduanero,C2
legislación aduanero,C2
control aduanero,C2
valor aduanero,C2
depósito aduanero,C2
arancel aduanero,C2
tasa arancelaria,C2
zona franca,C2
zona de libre comercio,C2
decomisar una mercancía,C2
confiscar una mercancía,C2
requisar una mercancía,C2
patrocinio,C2
respaldo,C2
cuota de mercado,C2
segmento de mercado,C2
sector de mercado,C2
estrategia publicitario,C2
reclamo publicitario,C2
sociedad financiera,C2
sociedad sin ánimo de lucro,C2
cooperativa,C2
filial,C2
franquicia,C2
junta de accionistas,C2
comisión de ventas,C2
consejero delegado,C2
capataz,C2
patrono,C2
peón,C2
sector competitivo,C2
sector dominante,C2
sector mayoritario,C2
liderar el sector,C2
encabezar el sector,C2
monopolizar el sector,C2
estar en suspensión de pagos,C2
declararse insolvente,C2
realizar un embargo,C2
realizar una privatización,C2
realizar una absorción,C2
llevar a cabo un embargo,C2
llevar a cabo una privatización,C2
llevar a cabo una absorción,C2
ejecutar un embargo,C2
ejecutar una privatización,C2
ejecutar una absorción,C2
sacar a flote una empresa,C2
salir a flote una empresa,C2
sanear una empresa,C2
capitalizar una empresa,C2
privatizar una empresa,C2
embargar una empresa,C2
irse a pique una empresa,C2
estar en bancarrota,C2
factoría,C2
industria competitiva,C2
industria en expansión,C2
peón,C2
capataz,C2
perito,C2
sanear la industria,C2
prosperar la industria,C2
propulsar la industria,C2
lingote,C2
pieza,C2
plancha,C2
filón,C2
veta,C2
cromado,C2
niquelado,C2
taller de montaje,C2
planta de montaje,C2
fundir,C2
forjar,C2
ensamblar,C2
caserío,C2
hacienda,C2
cortijo,C2
latifundio,C2
minifundio,C2
cultivo de secano,C2
cultivo de regadío,C2
labranza,C2
matanza,C2
vendimia,C2
arado,C2
azada,C2
rastrillo,C2
pienso,C2
pasto,C2
abono,C2
fertilizante,C2
insecticida,C2
estanque,C2
acequia,C2
presa,C2
alfalfa,C2
cebada,C2
avena,C2
paja,C2
podar,C2
trillar,C2
esquilar,C2
fermentar,C2
labrar,C2
pesca de altura,C2
pesca de bajura,C2
banco de peces,C2
armador,C2
patrón,C2
lonja,C2
piscifactoría,C2
vivero,C2
molusco,C2
pescado ahumado,C2
pescado en escabeche,C2
pescado en salazón,C2
pescado en conserva,C2
Investigación y Desarrollo,C2
Investigación y Desarrollo I+D,C2
ciencia exacta,C2
ciencia experimental,C2
ciencia especializada,C2
ciencia avanzada,C2
procedimiento analítico,C2
sistema analítico,C2
análisis pormenorizado,C2
análisis exhaustivo,C2
análisis profundo,C2
análisis fallido,C2
avalar una teoría,C2
avalar una hipótesis,C2
corroborar una teoría,C2
corroborar una hipótesis,C2
echar por tierra una teoría,C2
echar por tierra una hipótesis,C2
rebatir una teoría,C2
rebatir una hipótesis,C2
aplicar un principio,C2
poner en duda un principio,C2
patentar un invento,C2
tener la patente,C2
biología molecular,C2
ameba,C2
bacteria,C2
germen,C2
hongo,C2
glóbulo blanco,C2
glóbulo rojo,C2
microbio,C2
microorganismo,C2
tejido muscular,C2
tejido adiposo,C2
tejido óseo,C2
número primo,C2
número cardinal,C2
número ordinal,C2
número exacto,C2
número compuesto,C2
guarismo,C2
dígito,C2
redondear una cantidad,C2
hallar la media,C2
despejar una incógnita,C2
hipertexto,C2
hipervínculo,C2
intranet,C2
barra de inicio,C2
barra de tareas,C2
cuadro de texto,C2
robótica,C2
cibernética,C2
ciberespacio,C2
emoticón,C2
caracteres,C2
tarjeta gráfica,C2
tarjeta de sonido,C2
cartucho de tinta,C2
microprocesador,C2
interfaz,C2
portal,C2
cable de fibra óptica,C2
formatear un disco,C2
tratar una imagen,C2
hacer gráficos,C2
convertir a formato digital,C2
pasar a formato digital,C2
digitalizar un texto,C2
digitalizar una imagen,C2
colgarse el ordenador,C2
anhídrido carbónico,C2
ácido sulfúrico,C2
amoniaco,C2
cloroformo,C2
destilación,C2
licuación,C2
fundición,C2
combustión,C2
fusión,C2
cristalización,C2
refracción,C2
pipeta,C2
probeta,C2
tubo de ensayo,C2
astrofísica,C2
geofísica,C2
neutrón,C2
protón,C2
electrón,C2
partícula,C2
física cuántica,C2
física nuclear,C2
química nuclear,C2
química orgánica,C2
química atómica,C2
bioquímica,C2
energía mecánica,C2
energía cinética,C2
electricidad estática,C2
electricidad dinámica,C2
movimiento de rotación,C2
movimiento de traslación,C2
fuerza centrífuga,C2
fuerza centrípeta,C2
corriente alterna,C2
corriente continua,C2
casta,C2
linaje,C2
estamento de la sociedad,C2
estrato de la sociedad,C2
segmento de la sociedad,C2
patria,C2
patriota,C2
patriotismo,C2
nacionalismo,C2
civismo,C2
memoria histórica,C2
compromiso político,C2
compromiso ideológico,C2
compromiso social,C2
prescripción,C2
regulación,C2
hegemonía,C2
despotismo,C2
tiranía,C2
sumisión,C2
acatamiento,C2
reverencia,C2
desacato,C2
deserción,C2
insubordinación,C2
pacto,C2
alianza,C2
entendimiento,C2
simpatizar con una ideología,C2
comulgar con una ideología,C2
tener sangre azul,C2
lucha de clases,C2
proxenetismo,C2
xenofobia,C2
honorabilidad,C2
rectitud,C2
malversación,C2
prevaricación,C2
ostracismo,C2
destierro,C2
exilio,C2
encomiar,C2
agasajar,C2
reprobar,C2
vilipendiar,C2
abuchear,C2
intachable,C2
afable,C2
hombre de bien,C2
,C2
reinsertarse,C2
nombramiento,C2
investidura,C2
toma de posesión,C2
amiguismo,C2
prevaricación,C2
oportunismo,C2
soberanía nacional,C2
soberanía popular,C2
presidencia vitalicia,C2
presidencia honorífica,C2
Tribunal de Cuentas,C2
Tribunal Constitucional,C2
proyecto de ley,C2
anteproyecto de ley,C2
enmienda,C2
moción de censura,C2
institución público,C2
institución privado,C2
cuerpo público,C2
cuerpo privado,C2
ente público,C2
ente privado,C2
ocupar un escaño,C2
ser un tránsfuga,C2
cambiar de chaqueta,C2
izar bandera,C2
honrar bandera,C2
jurar bandera,C2
ondear bandera,C2
izar la bandera,C2
honrar la bandera,C2
jurar la bandera,C2
ondear la bandera,C2
afiliarse a un partido político,C2
formar coalición,C2
tener carisma,C2
no tener carisma,C2
ser un líder nato,C2
jurar la constitución,C2
abolir la constitución,C2
acatar la constitución,C2
reformar la constitución,C2
presentar la candidatura,C2
obtener el liderazgo,C2
ejercer el liderazgo,C2
decreto,C2
penal,C2
prisión,C2
penitenciaría,C2
chirona,C2
caco,C2
ratero,C2
carterista,C2
chorizo,C2
causa,C2
pleito,C2
apelación,C2
querella,C2
sentencia,C2
veredicto,C2
indulto,C2
amnistía,C2
absolución,C2
sentencia absolutoria,C2
sentencia condenatoria,C2
ladrón de guante blanco,C2
asesino a sueldo,C2
asesino en serie,C2
robo a punta de pistola,C2
robo con intimidación,C2
robo con violencia,C2
atraco a mano armada,C2
apelar,C2
querellarse,C2
inculpar,C2
exculpar,C2
excarcelar,C2
indultar,C2
absolver,C2
dictar sentencia,C2
fallar sentencia,C2
dictar una sentencia,C2
fallar una sentencia,C2
emitir un veredicto,C2
emitir un fallo,C2
prescribir una ley,C2
prescribir un delito,C2
sentenciar a [número cardinal] años de cárcel,C2
sentenciar a cadena perpetua,C2
transgredir la ley,C2
vulnerar la ley,C2
presentar una demanda,C2
presentar una querella,C2
interponer una demanda,C2
interponer una querella,C2
comparecer ante la justicia,C2
apelar a la justicia,C2
eludir la justicia,C2
actuar en legítima defensa,C2
estar en libertad condicional,C2
salir bajo fianza,C2
estar en busca y captura,C2
tomarse la justicia por su mano,C2
ojo por ojo y diente por diente,C2
hecha la ley,C2
hecha la trampa,C2
estar entre rejas,C2
avión de combate,C2
carro de combate,C2
lanzamisiles,C2
portaviones,C2
fragata,C2
buque de guerra,C2
contienda,C2
asedio,C2
toma,C2
sitio,C2
ofensiva,C2
munición,C2
obús,C2
trinchera,C2
barricada,C2
frente,C2
retaguardia,C2
línea de fuego,C2
desarme,C2
entrega,C2
rendición,C2
tregua,C2
armada,C2
artillería,C2
infantería,C2
aviación,C2
marina,C2
fuerzas armadas,C2
fuerzas aéreas,C2
batalla campal,C2
batalla cuerpo a cuerpo,C2
batalla sangrienta,C2
lucha sin tregua,C2
lucha sin cuartel,C2
guerra sin tregua,C2
guerra sin cuartel,C2
batalla sin tregua,C2
batalla sin cuartel,C2
asediar,C2
sitiar,C2
decretar la paz,C2
decretar una tregua,C2
decretar un armisticio,C2
decretar el alto el fuego,C2
declarar la paz,C2
declarar una tregua,C2
declarar un armisticio,C2
declarar el alto el fuego,C2
enzarzarse en una batalla,C2
librar una batalla,C2
recrudecerse una batalla,C2
tender una emboscada,C2
hacer maniobras,C2
movilizar las tropas,C2
desplegar las tropas,C2
avanzar las tropas,C2
ateneo,C2
pinacoteca,C2
marchante,C2
galerista,C2
mecenas,C2
ebanistería,C2
tallado,C2
grabado,C2
orfebrería,C2
arte figurativo,C2
arte civil,C2
arte decorativo,C2
obra cumbre,C2
obra inconclusa,C2
obra dilatada,C2
obra ingente,C2
artista afamado,C2
artista cotizado,C2
artista consumado,C2
artista consagrado,C2
canon estético,C2
canon de belleza,C2
canon de la época,C2
modelo estético,C2
modelo de belleza,C2
modelo de la época,C2
ideal estético,C2
ideal de belleza,C2
ideal de la época,C2
prototipo estético,C2
prototipo de belleza,C2
prototipo de la época,C2
arranque de inspiración,C2
soplo de inspiración,C2
ensalzar,C2
poner por las nubes,C2
dejar mucho que desear,C2
dejar bastante que desear,C2
llevarse la palma,C2
estribillo,C2
nana,C2
tuna,C2
comparsa,C2
bajo,C2
alto,C2
contralto,C2
entendido,C2
melómano,C2
solfeo,C2
partitura,C2
batuta,C2
silencio,C2
acorde,C2
negra,C2
blanca,C2
corchea,C2
semicorchea,C2
fusa,C2
semifusa,C2
nota negra,C2
nota blanca,C2
nota corchea,C2
nota semicorchea,C2
nota fusa,C2
nota semifusa,C2
jota,C2
muñeira,C2
sardana,C2
aurresku,C2
música pegadizo,C2
ritmo pegadizo,C2
cadencia,C2
sonoridad,C2
afinado,C2
entonado,C2
acompasado,C2
prodigioso,C2
virtuoso,C2
corear,C2
tararear,C2
canturrear,C2
afinar,C2
desafinar,C2
entonar,C2
desentonar,C2
tener oído,C2
tener buen oído,C2
tocar de oído,C2
bailotear,C2
mover el esqueleto,C2
cantar al compás,C2
tocar al compás,C2
bailar al compás,C2
cantar al compás de la música,C2
tocar al compás de la música,C2
bailar al compás de la música,C2
cantar a capela,C2
cantar a pelo,C2
cantar a dos voces,C2
cantar como los ángeles,C2
salirle un gallo,C2
salirle a alguien un gallo,C2
subir el tono,C2
bajar el tono,C2
ajustar el tono,C2
dar el tono,C2
zapatear,C2
taconear,C2
tocar palmas,C2
tocar las palmas,C2
hacer un giro,C2
hacer una pirueta,C2
sonar a toda pastilla,C2
arquitectura civil,C2
arquitectura militar,C2
arquitectura religiosa,C2
arquitectura funeraria,C2
cúpula,C2
bóveda,C2
pilar,C2
capitel,C2
muro,C2
columna dórica,C2
columna jónica,C2
columna corintia,C2
arco de medio punto,C2
arco ojival,C2
arco de herradura,C2
planta de cruz griega,C2
planta de cruz latina,C2
talla,C2
figura,C2
busto,C2
escultura ecuestre,C2
escultura yacente,C2
cincelador,C2
grabador,C2
tallar,C2
labrar,C2
cincelar,C2
moldear,C2
caballete,C2
paleta,C2
pincel,C2
lienzo,C2
aguarrás,C2
barniz,C2
acuarelista,C2
paisajista,C2
retratista,C2
caricaturista,C2
ilustrador,C2
pintar una marina,C2
pintar una naturaleza muerta,C2
pintar una escena mitológica,C2
delinear,C2
esbozar,C2
trazar,C2
colorear,C2
sombrear,C2
dramaturgo,C2
biógrafo,C2
ensayista,C2
prologuista,C2
literato,C2
copla,C2
soneto,C2
romance,C2
oda,C2
hipérbole,C2
paradoja,C2
paráfrasis,C2
nota a pie de página,C2
epílogo,C2
escritura narrativa,C2
escritura automática,C2
novela costumbrista,C2
novela picaresca,C2
novela de caballerías,C2
rima consonante,C2
rima asonante,C2
verso libre,C2
verso suelto,C2
verso octosílabo,C2
verso endecasílabo,C2
verso de arte mayor,C2
verso de arte menor,C2
estilo pretencioso,C2
estilo rebuscado,C2
estilo llano,C2
texto farragoso,C2
texto enrevesado,C2
meterse en un texto,C2
adentrarse en un texto,C2
objetivo,C2
teleobjetivo,C2
diafragma,C2
lente,C2
trípode,C2
encuadre,C2
enfoque,C2
contraluz,C2
claroscuro,C2
fotografía velada,C2
fotografía sobreexpuesta,C2
retocar una foto,C2
trucar una foto,C2
retocar una fotografía,C2
trucar una fotografía,C2
hacer una instantánea,C2
captar una instantánea,C2
filmoteca,C2
cineclub,C2
cinéfilo,C2
objetivo,C2
lente,C2
claqueta,C2
toma,C2
fotograma,C2
encuadre,C2
entresuelo,C2
patio de butacas,C2
palco,C2
ópera prima,C2
éxito apoteósico,C2
actuación magistral,C2
actuación estelar,C2
interpretación magistral,C2
interpretación estelar,C2
actor célebre,C2
actor galardonado,C2
actor camaleónico,C2
actor como la copa de un pino,C2
actor de reparto,C2
llevar a la pantalla,C2
grabar,C2
filmar,C2
exhibir,C2
dar vida,C2
dar vida a un personaje,C2
hacer un papelón,C2
ceñirse al guión,C2
estar en cartel,C2
estar en cartelera,C2
deidad,C2
santón,C2
gurú,C2
devoción,C2
espiritualidad,C2
fervor,C2
misticismo,C2
religiosidad,C2
santidad,C2
peregrinación,C2
sincretismo,C2
santería,C2
credo,C2
creencia,C2
confesión,C2
ruego,C2
plegaria,C2
hábito,C2
sotana,C2
túnica,C2
toga,C2
velo,C2
sacrilegio,C2
herejía,C2
blasfemia,C2
Satanás,C2
el Demonio,C2
el Diablo,C2
voto de castidad,C2
voto de silencio,C2
voto de pobreza,C2
redimirse,C2
peregrinar,C2
blasfemar,C2
renegar de la fe,C2
profanar un templo,C2
profanar un sepulcro,C2
profesar una religión,C2
abrazar una religión,C2
oficiar misa,C2
cantar misa,C2
colgar los hábitos,C2
axioma,C2
premisa,C2
proposición,C2
empirismo,C2
existencialismo,C2
idealismo,C2
racionalismo,C2
positivismo,C2
materialista,C2
racionalista,C2
cosmos,C2
firmamento,C2
plenilunio,C2
luna nueva,C2
cuarto creciente,C2
cuarto menguante,C2
solsticio de invierno,C2
solsticio de verano,C2
estratosfera,C2
globo terráqueo,C2
globo celeste,C2
cósmico,C2
astronómico,C2
galáctico,C2
sideral,C2
astral,C2
alunizar,C2
cartografía,C2
topografía,C2
orografía,C2
hidrografía,C2
puntos cardinales,C2
meridiano,C2
paralelo,C2
censo,C2
censo de población,C2
asentamiento,C2
levante,C2
poniente,C2
círculo polar ártico,C2
círculo polar antártico,C2
catastro,C2
padrón,C2
segmento de población,C2
desplazamiento de población,C2
migración,C2
éxodo,C2
ciudadano de hecho,C2
ciudadano de derecho,C2
habitante de hecho,C2
habitante de derecho,C2
población de hecho,C2
población de derecho,C2
meridional,C2
septentrional,C2
topográfico,C2
orográfico,C2
hidrográfico,C2
ultramarino,C2
tramontano,C2
estar empadronado,C2
empadronarse,C2
macizo,C2
planicie,C2
estepa,C2
pampa,C2
páramo,C2
hondonada,C2
desfiladero,C2
barranco,C2
precipicio,C2
riachuelo,C2
arroyo,C2
cara de una montaña,C2
cumbre de una montaña,C2
ladera de una montaña,C2
delta,C2
fiordo,C2
istmo,C2
estuario,C2
abrupto,C2
agreste,C2
escarpado,C2
yermo,C2
pedregoso,C2
alzarse,C2
urbe,C2
metrópoli,C2
transeúnte,C2
viandante,C2
bocacalle,C2
calzada,C2
ensanche,C2
arrabal,C2
descampado,C2
parcela,C2
solar,C2
suelo edificable,C2
suelo urbanizable,C2
ordenación urbana,C2
ordenación urbanística,C2
planificación urbana,C2
planificación urbanística,C2
adoquinado,C2
asfaltado,C2
alumbrado,C2
alcantarillado,C2
tendido eléctrico,C2
caserío,C2
masía,C2
hacienda,C2
cortijo,C2
quinta,C2
vereda,C2
senda,C2
latifundio,C2
minifundio,C2
explotación agrícola,C2
acequia,C2
presa,C2
cuadra,C2
pocilga,C2
siembra,C2
labranza,C2
matanza,C2
arar,C2
labrar,C2
segar,C2
recolectar,C2
aguacero,C2
chubasco,C2
nubarrón,C2
bruma,C2
ventisca,C2
vendaval,C2
ciclón,C2
tornado,C2
tifón,C2
siroco,C2
alisio,C2
monzón,C2
tiempo intempestivo,C2
tiempo desapacible,C2
tiempo estival,C2
cielo plomizo,C2
cielo diáfano,C2
viento racheado,C2
viento con intervalos de componente norte,C2
nubes de evolución diurna,C2
lluvias dispersas,C2
chispear,C2
jarrear,C2
arreciar el viento,C2
azotar el viento,C2
apretar el frío,C2
apretar el calor,C2
remitir el frío,C2
remitir el calor,C2
amainar el temporal,C2
desencadenarse una tormenta,C2
avecinarse una tormenta,C2
llover a mares,C2
llover a cántaros,C2
caer chuzos de punta,C2
caer cuatro gotas,C2
hacer un sol de justicia,C2
abrir,C2
clarear,C2
escampar,C2
fiera,C2
alimaña,C2
molusco,C2
crustáceo,C2
anfibio,C2
felino,C2
cetáceo,C2
guarida,C2
madriguera,C2
rugido,C2
aullido,C2
mugido,C2
garra,C2
fauces,C2
morro,C2
comedero,C2
bebedero,C2
abrevadero,C2
gato persa,C2
gato de Angora,C2
gato siamés,C2
aullar,C2
mugir,C2
maullar,C2
piar,C2
esquilar,C2
herrar,C2
desbocarse un caballo,C2
cocear una mula,C2
embestir un toro,C2
hongo,C2
liquen,C2
alameda,C2
pinar,C2
encinar,C2
follaje,C2
ramaje,C2
espesura,C2
maleza,C2
brote,C2
cáliz,C2
corola,C2
pistilo,C2
polinización,C2
fotosíntesis,C2
clorofila,C2
polen,C2
ramillete de flores,C2
guirnalda de flores,C2
florido,C2
floreado,C2
estar en la época de floración,C2
marchitarse,C2
reverdecer,C2
tifón,C2
tornado,C2
anegar,C2
asolar,C2
devastar,C2
arrasar,C2
depurar el agua,C2
depurar los residuos,C2
