Lexical item,Level,Count_PBZ1_1,Total_PBZ1_1,Freq_PBZ1_1,TFIDF_PBZ1_1,Count_PBZ1_2,Total_PBZ1_2,Freq_PBZ1_2,TFIDF_PBZ1_2,Count_PBZ1_3,Total_PBZ1_3,Freq_PBZ1_3,TFIDF_PBZ1_3,Count_PBZ1_4,Total_PBZ1_4,Freq_PBZ1_4,TFIDF_PBZ1_4
inducir,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
indultar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
indulto,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
indumentaria,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria competitiva,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria en expansión,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria ligera,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria pesada,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria siderúrgica,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industria textil,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industrial,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industrialización,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
industrializar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
INEM,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ineptitud,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inepto,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inequívoco,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inesperado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inexperto,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infancia,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infante,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infantería,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infantil,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infarto,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infatigable,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infección,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infectar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infectarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infernal,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infidelidad,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infiel,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infierno,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflable,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflación,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflación de la moneda,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflamable,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflamación,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflamado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflamar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inflamarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
influencia,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
influenciable,B2,0,797,0.0,0.0,0,637,0.0,0.0,1,279,0.0035842293906810036,0.002868850372336709,0,449,0.0,0.0
influenciar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
influir,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
influyente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informática,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informático,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
información,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
información al cliente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
información confidencial,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
información y asesoramiento,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informal,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informativo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informatizar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
informatizar una empresa,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infractor,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir el código de circulación,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir la ley,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir las normas,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir las normas de circulación,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infringir las normas de tráfico,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infundado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infundir,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infundir principios,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infundir valores,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infusión,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infusión de manzanilla,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infusión de poleo,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infusión de tila,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
infusionar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingeniero,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingerir,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingestión,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingrediente,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresar dinero,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresar en el conservatorio,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresar en un hospital,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresar en urgencias,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingreso,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos íntegros,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos brutos,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos elevados,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos extra,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos netos,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
ingresos periódicos,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inhumación,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inhumar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
iniciar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
iniciar una relación,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injertar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injerto,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injuria,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injuriar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injusticia,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injusticia social,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
injusto,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmóvil,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmaculado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmediaciones,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmediatamente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmediato,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmigración,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmigrante,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmobiliaria,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmortal,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmortalidad,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmovilizar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmovilizar una cuenta,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inmueble,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
innato,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
innovación,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
innovación científica,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
innovación tecnológica,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
innovador,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inocencia,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inocente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inodoro,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inorgánico,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inquietar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inquietarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inquieto,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inquilino,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insípido,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insalvable,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribir,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribirse,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribirse en un club,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribirse en un grupo,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribirse en una asociación,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inscribirse en una lista de distribución,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insecticida,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insecto,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inseguridad,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inseguro,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insensibilidad,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insensibilizado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insensibilizar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insensible,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insertado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insertar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insertar una palabra,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insertarse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inserto,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insinceridad,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insincero,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insistentemente,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspección,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspección de mercancías,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspeccionar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspeccionar el equipaje,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspeccionar las maletas,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspector,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspector de hacienda,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspector de policía,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspiración,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspirar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspirar afecto,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspirar cariño,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inspirar confianza,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalación,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalación de equipos,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalación de máquinas,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalación de piezas,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalación eléctrica,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalaciones deportivas,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalar un antivirus,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instalar un programa,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instintivo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instinto,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
institución,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
institución pública,C2,5,797,0.006273525721455458,0.0060224720896896065,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
institución privada,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
institucional,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
institucionalizar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instituto,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instituto nacional de empleo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instrucción,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instructivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instructor,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instruido,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instruir,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instruirse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instrumento,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instrumento de cuerda,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instrumento de percusión,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
instrumento de viento,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insubordinación,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insular,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insulso,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insultante,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insultar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insulto,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insuperable,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
insustancial,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intachable,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integración,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integración social,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integrar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integrarse,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integridad,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
integrismo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inteligencia,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inteligencia artificial,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
inteligente,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intempestivo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intensificar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intensificar la vigilancia,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intensificar una relación,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intenso,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interés,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interés fijo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interés variable,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interacción,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interactivo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interactuar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiador,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar conocimientos,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar datos,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar documentos,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar imágenes,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambiar información,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intercambio,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interesante,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interfaz,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interino,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interior,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intermediario,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
intermitente,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
internacional,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
internauta,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
internet,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interponer,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interponer una demanda,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interponer una querella,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interpretación,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
interpretación brillante,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
